Table_data_1	Table_data_date	Latitude	Longitude
"Thursday, 23rd. In the P.M. had little wind and Variable, with which and the Tide of Flood we keept advancing to the West-North-West; depth of Water 8, 7, and 5 fathoms. At 1/2 past 1 the pinnace, which was ahead, made the Signal for Shoal Water, upon which we Tackt and sent away the Yawl to sound also, and then Tack'd again, and stood after them with the Ship; 2 hours after this they both at once made the Signal for having Shoal water. I was afraid to stand on for fear of running aground at that time of the Tide, and therefore came to an Anchor in 1/4 less 7 fathoms, sandy ground. Wallice's Islands bore South by West 1/2 West, distant 5 or 6 Miles, the Islands to the Northward extending from North 73 degrees East to North 10 degrees East, and a small island* (* Booby Island.) just in sight bearing North-West 1/2 West. Here we found the flood Tide set to the Westward and Ebb to the Contrary. After we had come to Anchor I sent away the Master with the Long boat to sound, who, upon his return in the evening, reported that there was a bank stretching North and South, upon which were 3 fathoms Water, and behind it 7 fathoms. We had it Calm all Night and until 9 in the morning, at which time we weigh'd, with a light breeze at South-South-East, and steer'd North-West by West for the Small Island above mentioned, having first sent the Boats ahead to sound; depth of Water 8, 7, 6, 5, 4, and 3 fathoms when upon the Bank,* (* The Endeavour Strait is now little used, on account of this great bank, which nearly bars its western part. There is, however, deeper water than Cook found, a few miles to the southward; but it is just the difficulty of finding this narrow pass, so far from land, and the fact that there is a deep though narrow channel north of Prince of Wales Island, that has caused it to be abandoned. The passage of Torres Strait is, however, still an anxious bit of navigation.) it being now the last Quarter Ebb. At this time the most Northermost Islands we had in sight bore North 9 degrees East; the South-West point of the largest Islands on the North-West side of the Passage, which I named Cape Cornwall, bore East; distant 3 Leagues. This bank, at least so much as we sounded, extends nearly North and South, how far I cannot say; its breadth, however, is not more than 1/4 or at most 1/2 a Mile. Being over the Bank, we deepned our water to a 1/4 less 7 fathoms, which depth we carried all the way to the small Island ahead, which we reached by Noon, at which time it bore South, distant near 1/2 a Mile; depth of Water 5 fathoms. The most northermost land we had in sight (being part of the same Chain of Islands we have had to the Northward of us since we entered the Passage) bore North 71 degrees East; Latitude in, by Observation, 10 degrees 33 minutes South, Longitude 219 degrees 22 minutes West. In this situation we had no part of the Main land in sight. Being now near the island, and having but little wind, Mr. Banks and I landed upon it, and found it to be mostly a barren rock frequented by Birds, such as Boobies, a few of which we shott, and occasioned my giving it the name of Booby Island.* (* Booby Island is now the great landmark for ships making Torres Strait from the westward. There is a light upon it.) I made but very short stay at this Island before I return'd to the Ship; in the meantime the wind had got to the South-West, and although it blow'd but very faint, yet it was accompanied with a Swell from the same quarter. This, together with other concuring Circumstances, left me no room to doubt but we had got to the Westward of Carpentaria, or the Northern extremity of New Holland, and had now an open Sea to the Westward; which gave me no small satisfaction, not only because the danger and fatigues of the Voyage was drawing near to an end, but by being able to prove that New Holland and New Guinea are 2 separate Lands or Islands, which until this day hath been a doubtful point with Geographers.* (* Luis Vaez de Torres, commanding a Spanish ship in company with Quiros in 1605, separated from his companion in the New Hebrides. He afterwards passed through the Strait separating New Guinea from Australia, which now bears his name. This fact, however, was little known, as the Spaniards suppressed all account of the voyage; and though it leaked out later, the report was so vague that it was very much doubted whether he had really passed this way. On most charts and maps of the period, New Guinea was shown joined to Australia, and to Cook the establishment of the Strait may fairly be given. Only the year before Bougainville, the French navigator, who preceded Cook across the Pacific, and who was steering across the Coral Sea on a course which would have led him to Lizard Island, abandoned his search in that direction, after falling in with two reefs to the eastward of the Barrier, because he feared falling amongst other shoals, and had no faith whatever in the reports of the existence of Torres Strait. Had he persevered, he would have snatched from Cook the honour of the complete exploration of Eastern Australia, and of the verification of the passage between it and New Guinea. Bougainville paid dearly for his caution, as he found that retracing his steps against the trade wind, in order to pass eastward and northward of New Guinea, occupied such a weary time, that he and his people were nearly starved before they reached a place of refreshment.)"	1770-08-23	-10.55	141.366666666667
"Saturday, 25th. Winds at North-East and East-North-East, a gentle breeze. Being resolv'd not to leave the Anchor behind while there remain'd the least probability of getting of it, after dinner I sent the Boats again to sweep for it first with a small line, which succeeded, and now we know'd where it lay we found it no very hard matter to sweep it with a Hawser. This done, we hove the Ship up to it by the same Hawser, but just as it was almost up and down the Hawser slip'd, and left us all to do over again. By this time it was dark, and obliged us to leave off until daylight in the morning, when we sweep'd it again, and hove it up to the bows, and by 8 o'Clock weigh'd the other anchor, got under sail, and stood away North-West, having a fresh breeze at East-North-East. At Noon we were by observation in the Latitude of 10 degrees 18 minutes South, Longitude 219 degrees 39 minutes West, having no land in sight, but about 2 miles to the Southward of us lay a Shoal,* (* Cook Reef.) on which the Sea broke, and I believe a part of it dry. At low Water it extended North-West and South-East, and might be about 4 or 5 Leagues in Circuit; depth of Water at this time and since we weigh'd 9 fathoms."	1770-08-25	-10.3	141.65
"Sunday, 26th. Fresh breezes at East in standing to the North-West. We began to Shoalden our water from 9 to 7 fathoms, and at 1/2 past one, having run 11 Miles since Noon, the boat which was a head made the signal for Shoal Water, immediately upon which we let go an Anchor, and brought the Ship up with the sails standing as the boats was but a little way ahead, having but just relieved the Crew, and at same time we saw from the Ship Shoal Water* (* Cook Shoal.) in a manner all round us, and both wind and Tide setting upon it. We lay in 6 fathoms with the Ship, but upon sounding about her found hardly 2 fathoms, a very rocky bottom, not much above 1/2 a cable's length from us from the east round by the North and West as far as South-West, so that there was no way to get clear but the way we came. This was one of the many Fortunate Escapes we have had from Shipwreck, for it was near high water, and there run a short cockling sea that would soon have bulged the Ship had she struck. These Shoals that lay a fathom or 2 under Water are the most dangerous of any, for they do not shew themselves until you are close upon them, and then the water upon them looks brown like the reflection of dark clouds. Between 3 and 4 the Ebb began to make, when I sent the Master to sound to the Southward and South Westward, and in the meantime, as the Ship tended,* (* Swung to the tide.) hove up the Anchor, and with a little Sail stood to the Southward and afterwards edged away to the Westward, and got once more out of danger, where at sun set we Anchor'd in 10 fathoms Sandy bottom. Having a fresh of wind at East-South-East, at 6 o'clock in the morning we weighed and stood West, with a fresh of wind at East, having first sent a boat ahead to sound. I did intend to have steer'd North-West until we had made the Coast of New Guinea, designing if Possible to touch upon that Coast, but the meeting with these Shoals last night made me Alter the Course to West, in hopes of meeting with fewer dangers and deeper Water; and this we found, for by Noon we had deepned our water gradually to 17 fathoms, and this time we were by observation in the Latitude of 10 degrees 10 minutes South, Longitude 220 degrees 12 minutes West. Course and distance sail'd since yesterday at noon North 76 degrees West, 11 Leagues, no land in sight."	1770-08-26	-10.1666666666667	140.2
"Monday, 27th. Fresh breezes between the East by North and East-South-East, with which we steer'd West until sun set; depth of Water from 27 to 23 fathoms. We now Reef'd the Topsails, shortened Sail, and hoisted in the pinnace and Long boat up alongside, and afterwards kept upon a Wind all night under our Topsails, 4 hours on one Tack and four hours on the other; depth of Water 25 fathoms, very even soundings. At daylight made all the Sail we could, and steer'd West-North-West until 8 o'clock, then North-West; at Noon we were by Observation in the Latitude of 9 degrees 56 minutes South, Longitude 221 degrees 00 minutes West; Variation 2 degrees 30 minutes East. Course and distance sail'd since yesterday at Noon North 73 degrees 33 minutes West, 49 miles."	1770-08-27	-9.93333333333333	139
"Tuesday, 28th. Fresh breezes at East and East by South and fair weather. Continued a North-West Course until sun set, at which time we shortned sail, and haul'd close upon a Wind to the Northward; depth of Water 21 fathoms. At 8 Tack'd and stood to the Southward until 12, then stood to the Northward under little Sail until daylight, sounding from 25 to 17 fathoms; Shoalding as we stood to the Northward. At this time we made sail and steer'd North in order to make the land of New Guinea; from the time of our making sail until noon the depth of Water gradually decreased from 17 to 12 fathoms, a stony and shelly bottom. We were now by Observation in the Latitude of 8 degrees 52 minutes South, which is in the same Parrallel as the Southern parts of New Guinea as it is laid down in the Charts; but there are only 2 points so far to the South, and I reckon we are a degree to the Westward of both, and for that reason do not see the Land which trends more to the Northward. Our Course and distance sail'd since Yesterday is North-North-West, 69 Miles; Longitude in 221 degrees 27 minutes West. The Sea in many places is here cover'd with a kind of a brown scum, such as Sailors generally call spawn; upon our first seeing it it alarm'd us, thinking we were among Shoals, but we found the same depth of Water were it was as in other places; neither Mr. Banks nor Dr. Solander could tell what it was, altho' they had of it to Examine."	1770-08-28	-8.86666666666667	139.45
"Wednesday, 29th. Continued standing to the Northward, with a fresh gale at East by South and South-East until 6 o'clock, having very irregular and uncertain soundings from 24 to 7 fathoms. At 4 we made the Land from the Mast head, bearing North-West by North, and which appear'd to be very low. At 6 it extended from West-North-West to North-North-East, distant 4 or 5 Leagues. At this time hauld close upon a wind to the Eastward until 7 o'clock, then Tack'd and stood to the Southward until 12, at which time we wore and stood to the Northward until 4, then lay her Head off until daylight, when we again saw the Land, and stood North-North-West directly for it, having a fresh gale at East by South. Our Soundings in the night were from 17 to 5 fathoms, very irregular, without any sort of Rule with respect to our distance from the Land. At 1/2 past 6 a small low island, laying about a League from the Main, bore North by West, distant 5 miles; this island lays in the Latitude of 8 degrees 13 minutes South, Longitude 221 degrees 25 minutes West. I find it laid down in the Charts by the Name of St. Bartholomew or Whermoysen. We now steer'd North-West by West, West-North-West, West by North, West by South, and South-West by West, as we found the land to lay, having a Boat ahead of the Ship sounding; depth of water from 5 to 9 fathoms. When in 7, 8 or 9 fathoms we could but just see the Land from the Deck; but I did not think we were at above 4 Leagues off, because the land is exceeding low and level, and appeared to be well cover'd with wood; one sort appeared to us to be Cocoa Nutt Trees. By the Smookes we saw in different parts as we run along shore we were assured that the Country is inhabited. At Noon we were about 3 Leagues from the land, the Westermost part of which that we could see bore South 79 degrees West; our Latitude by Observation was 8 degrees 19 minutes South, Longitude 221 degrees 44 minutes West. The Island, St. Bartholomew, bore North 74 degrees East, distant 20.* (* The ship was now off the south coast of New Guinea, and near what is known as Princess Marianne Strait, which separates Frederick Henry Island from the main island. All this coast is very shallow, but very imperfectly charted to the present day.)"	1770-08-29	-8.21666666666667	139.416666666667
"Thursday, 30th. Fresh breezes at South-East, East-South-East, and East by South. After steering South-West by West, 6 miles, we discover'd on our Starboard bow and ahead a Strong appearance of Shoal Water, and by this time we had Shoald our water from 10 to 5 fathoms; upon which I made the Pinnace Signal to Edge down to it, but she not going far enough, we sent the Yawl to sound in it, and at the same time hauld off close upon a Wind, with the Ship until 4, at which time we had run 6 Miles, but did not depen our water anything. We then Edged away South-West, 4 Miles more, but finding still Shoal Water we brought too, and call'd the Boats on board by Signal, hoisted them in, and then hauld off close upon a wind, being at this time about 3 or 4 Miles from the Land. The Yawl found only 3 fathoms water in the place where I sent her to sound, which place I weather'd about 1/2 a mile. Between 1 and 2 we passed a Bay or Inlet, before which lies a small Island that seems to Shelter it from the Southerly winds; but I very much doubt their being Water behind it for Shipping. I could not attempt it because the South-East Trade wind blows right in, and we have not as yet had any land breezes. We stretched off to Sea until 12 o'Clock, at which time we were 10 and 11 Leagues from the Land, and had depen'd our Water to 29 fathoms; we now tack'd and stood in until 4 o'Clock, when, being in 6 1/2 fathoms, we tack'd and lay her head off until day light, at which time we saw the land bearing North-West by West, distant about 4 Leagues. We now made sail and steer'd West-South-West, and then West by South, but coming into 54 fathoms we hauld off South-West until we depen'd our Water to 8 fathoms; we then keept away West by South and West, having 9 fathoms and the Land just in sight from the Deck, which we judged not above 3 or 4 Leagues off, as it is everywhere exceeding low. At Noon we were by Observation in the Latitude of 8 degrees 38 minutes South, Longitude 222 degrees 34 minutes West. St. Bartholomew Isle bore North 69 degrees East, distant 74 Miles."	1770-08-30	-8.63333333333333	138.566666666667
"Friday, 31st. Between 12 and 1 in the P.M. Steer'd North-North-West, in which time we Shoalded our Water from 8 to 5 1/2, which I thought was little enough, and therefore keept away again West, and soon depen'd it to 7 fathoms, which depth we keept until 6, having the land just in sight from the Deck. At this time the Western Extream bore North, distant about 4 Leagues, and Seem'd to end in a point and turn away to the Northward; we took it to be Point St. Augustine or Walsche Caep, Latitude 8 degrees 24 minutes South, Longitude 222 degrees 55 minutes West.* (* This position is correct. Mr. Green had been assiduously observing lunars, and it appears strange that the error of the position of the north point of Australia was not discovered; but doubtless the discrepancy was put down to current.) We now shortned sail and hauld off South-South-West and South by West, having the wind at South-East and South-East by East, a Gentle breeze; we stood off 16 Miles, having from 7 to 27 fathoms, deepning gradually as we run off. At midnight we Tacked and stood in until daylight, at which time we could see no land, and yet we had only 5 1/2 fathoms. We now Steer'd North-West, having the same deepth of Water until near 9 o'Clock, when we began to Depen our Water to 6 1/2 and 7 fathoms. By this I thought that we were far Enough to the Westward of the Cape, and might haul to the Northward with Safety, which we now did, having the Wind at North-East by East, a light breeze. By Noon we had increased our Water to 9 fathoms, and were by Observation in the Latitude of 8 degrees 10 minutes South, which was 10 Miles to the Northward of that given by the Log; by which I conjectur'd that we had meet with a strong Current setting round the Cape, not only to the Northward, but to the Westward also, otherwise we ought to have seen the Land, which we did not."	1770-08-31	-8.4	138.916666666667
"Saturday, 1st September. In the P.M. and most part of the night had a fresh breeze from the South-East with which we keept standing in for the land North-East and East-North-East, close upon a wind, until half past 6, when we Anchor'd in 4 1/2 fathoms, soft muddy bottom, as we have every were found upon the Coast. About an hour before we Anchor'd we saw the land from the Mast head extending from the East by North to South-South-East, all very low; at the time we Anchor'd we found a small drean* (* Drain.) of a Tide setting away to the North-West, which continued until 2 in the morning, when the Water had fell 9 feet or better. This Tide of Ebb was then succeeded by the Flood, which came from the South-West; yet we did not find the Water to rise much upon a perpendicular, or else the greatest fall of the Tide had not been well attended to in the night, for at 6, when we got under sail, we had no more than 3 fathoms under the ship, and yet we could not see the land from the Deck. After getting under sail we stood to the Northward with a light breeze at East, and deepned our Water by noon to 10 fathoms, having the Land just in sight from the Mast head to the South-East. At this time we were in the Latitude of 7 degrees 39 minutes South, Longitude 222 degrees 42 minutes West; Port St. Augustine bore South 10 degrees West, distant 15 Leagues."	1770-09-01	-7.65	138.7
"Sunday, 2nd. In the P.M. had Calm until 2, when a light breeze sprung up at North by East, and we stood in for the Land East by North until 5, at which time we got the wind from the South-West, a light breeze, with which we steer'd North-East, edging in for the land, having it in sight from the Deck, and which I judged to be about 3 or 4 Leagues off, being very low land. Found the Variation to be 2 degrees 34 minutes East, and a little before 8 o'Clock, having but little wind, we Anchor'd in 7 fathoms, soft Muddy bottom. In the Afternoon and evening we saw several Sea Snakes, some of which the people in the Boat alongside took up by hand. At daylight in the Morning we got under sail, and stood away to the North-North-East, having a fresh gale at East, which by noon brought us into the Latitude of 7 degrees 14 minutes South, Longitude 222 degrees 30 minutes West; Depth of Water 13 fathoms. Course and distance sail'd since Yesterday Noon is North 24 degrees East, 27 Miles, having at this time no land in sight, for the Land, according to the Charts, trends more Easterly than the Wind would permit us to sail."	1770-09-02	-7.23333333333333	138.5
"Tuesday, 4th. Stood to the Westward all this day, having at first a moderate breeze Southerly, which afterwards freshned and Veered to South-East and East-South-East. We keept on sounding all the time, having from 14 to 30 fathoms not regular, but sometimes more and sometimes less. At noon we were in 14 fathoms; by observation in the Latitude of 6 degrees 44 minutes South, Longitude 223 degrees 51 minutes West. Course and distance sail'd since Yesteday Noon South 76 minutes West, 120 Miles."	1770-09-04	-6.73333333333333	137.85
"Wednesday, 5th. Winds at East by South and South-East by East, a fresh gale and Clear weather, with which were run 118 Miles upon a South 69 degrees 15 minutes West Course, which at Noon brought us into the Latitude of 7 degrees 25 minutes South, Longitude 225 degrees 41 minutes West; depth of Water 28 fathoms, having been in soundings the whole of this day's run, generally between 10 and 20 fathoms. At half an hour past one in the Morning we past by a small low Island, which bore from us at that time North-North-West, distant 3 or 4 Miles; depth of Water 14 fathoms, and at daylight we discover'd another low Island extending from North-North-West and North-North-East, distant 2 or 3 Leagues. I believe I should have landed upon this Island to have known its produce, as it did not appear to be very small, had not the wind blown too fresh for such an undertaking, and at the time we passed the Island we had only 10 fathoms Water, a rocky bottom; I was therefore afraid of running down to leeward for fear of meeting with Shoal Water and foul ground. These Islands have no place on the Charts, unless they are the Arrow Isles, which, if they are, they are laid down much too far from New Guinea. I found the South part of these to lay in the Latitude 7 degrees 6 minutes South, Longitude 225 degrees 0 minutes West.* (* These were probably Karang and Ennu Islands, two outliers of the Arru Islands.)"	1770-09-05	-7.41666666666667	135.683333333333
"Thursday, 6th. A steady fresh gale at East by South and clear weather, with which we steer'd West-South-West. At 7 in the Evening we took in the small Sails, reefd the Topsails, and sounded, having 50 fathoms; we still keept West-South-West all night, going at the rate of 4 1/2 Miles an hour. At 10 had 42 fathoms; at 11, 37; and at 12 o'Clock 45; 1 o'Clock 49; and at 3, 120; after which we could get no ground. In the evening we caught 2 Boobies, which settled upon the rigging, and these were the first of the kind we have caught in this manner the voyage, altho' I have heard of them being caught this way in great numbers. At daylight, in the Morning, we made all the sail we could, and at 10 o'Clock saw land extending from North-North-West to West by North, distant 5 or 6 League. At Noon it bore from North to West about the same distance; our Latitude by observation was 8 degrees 15 minutes South, Longitude 227 degrees 47 minutes West. This land is of an even and moderate height, and by our run from New Guinea ought to be a part of the Arrow Isles;* (* This was the southern part of the Tenimber Islands.) but it lays a degree farther to the South than any of these Islands are laid down in the Charts. We sounded, but had no ground, with 50 fathoms of Line."	1770-09-06	-8.25	133.783333333333
"Friday, 7th. As I was not able to satisfy myself from any Chart what land it was we saw to Leeward of us, and fearing it might trend away more Southerly, and the weather being hazey so that we could not see far, we steer'd South-West, which Course by 4 o'Clock run us out of sight of the land; by this I was assured that no part of it lay to the Southward of 8 degrees 15 minutes South. We continued standing to the South-West all night under an Easey sail, having the advantage of a fresh gale at South-East by East and East-South-East, and clear moon light; we sounded every hour, but had no bottom with 100 and 120 fathoms of line. At daylight in the Morning we steer'd West-South-West, and afterwards West by South, which by Noon brought us into the Latitude of 9 degrees 30 minutes South, and Longitude 229 degrees 34 minutes West, and by our run from New Guinea ought to be in sight of Wessels Isle, which, according to the Chart is laid down about 20 or 25 Leagues from the coast of New Holland; but we saw nothing, by which I conclude that it is wrong laid down; and this is not to be wonder'd at when we consider that not only these Islands, but the lands which bound this Sea have been discover'd and explored by different people and at different times, and compiled and put together by others, perhaps some Ages after the first discoveries were made. Navigation formerly wanted many of these helps towards keeping an Accurate Journal which the present Age is possessed of; it is not they that are wholy to blame for the faultiness of the Charts, but the Compilers and Publishers, who publish to the world the rude Sketches of the Navigator as Accurate surveys, without telling what authority they have for so doing; for were they to do this we should then be as good or better judge than they, and know where to depend upon the Charts, and where not. Neither can I clear Seamen of this fault; among the few I have known who are Capable of drawing a Chart or Sketch of a Sea Coast I have generally, nay, almost always, observed them run into this error. I have known them lay down the line of a Coast they have never seen, and put down Soundings where they never have sounded; and, after all, are so fond of their performances as to pass the whole off as Sterling under the Title of a Survey Plan, etc. These things must in time be attended with bad Consequences, and cannot fail of bringing the whole of their works in disrepute.* (* Cook had good reason for writing thus, and being himself scrupulously honest and careful, he felt this scamped work to be a disgrace to seamen.) If he is so modest as to say, Such and such parts, or the whole of his plan is defective, the Publishers or Vendures will have it left out, because they say it hurts the sale of the work; so that between the one and the other we can hardly tell when we are possessed of a good Sea Chart until we ourselves have proved it."	1770-09-07	-9.5	131.566666666667
"Saturday, 8th. Winds Easterly, with a high Sea from the same Quarter. Our Course and distance sail'd this 24 Hours is South 86 degrees 30 minutes West, 102 Miles; Latitude in 9 degrees 36 minutes South, Longitude 231 degrees 17 minutes West."	1770-09-08	-9.6	129.283333333333
"Sunday, 9th. Light Airs and Clear weather the most part of this 24 Hours. In the evening found the Variation by several Azimuths to be 0 degrees 12 minutes West, and by the Amplitude 0 degrees 5 minutes West. At Noon we were by observation in the Latitude of 9 degrees 46 minutes South, Longitude 232 degrees 7 minutes West. Course and distance sail'd since yesterday at Noon South 78 degrees 45 minutes West, 52 Miles. For these 2 days past we have steer'd due West, and yet we have by observation made 16 Miles Southing--6 Miles Yesterday and 10 to-day; from which it should seem that there is a Current setting to the Southward and Westward withall, as I should suppose."	1770-09-09	-9.76666666666667	128.116666666667
"Monday, 10th. Light Airs Easterly, except in the morning, when we had it at North; at sunset found the Variation to be 0 degrees 2 minutes West, at the same time saw, or thought we saw, very high land bearing North-West, and in the Morning saw the same appearances of land in the same Quarter, which left us no room to doubt but what it was land, and must be either the Island of Timor land or Timor, but which of the 2 I cannot as yet determine.* (* This was Timor. What Cook calls Timor land is probably Timor Laut, another name for the principal island of the Tenimber Group.) At Noon we were by Observation in the Latitude of 10 degrees 1 minute South, which was 15 Miles to the Southward of that given by the Log. Longitude in per Observation 233 degrees 27 minutes West."	1770-09-10	-10.45	127.45
"Tuesday, 11th. Variable light Airs and Clear weather. Steer'd North-West, in order to discover the Land plainer until 4 in the morning, at which time the wind came to North-West and West, with which we stood to the Southward until 9 o'Clock, when we Tack'd and stood North-West, having the wind at West-South-West. At sun rise in the morning we could see the land extend from West-North-West to North-East; at noon we could see it extend to the Westward as far as West by South 1/2 South, but no farther to the Eastward than North by East. We were now well assured that this was part of the Island of Timor, in consequence of which the last Island we saw must have been Timor land, the South part of which lies in the Latitude of 8 degrees 15 minutes South, Longitude 228 degrees 10 minutes, whereas in the Charts the South Point is laid down in Latitude 9 degrees 30 minutes. It is possible that the Land we saw might be some other Island; but then I cannot see how we could have miss'd seeing Timor land, soposing it to be right laid down in Latitude, as we were never to the Southward of 9 degrees 30 minutes; for my design was to have made that Island, and to have landed upon it to have seen what it produced, as it is (according to the Charts) a large Island, and not settled by the Dutch that I ever heard off. We were now in the Latitude of 9 degrees 37 minutes, Longitude 233 degrees 54 minutes West by observation of the Sun and Moon, and Yesterday we were by Observation in 233 degrees 27 minutes West. The difference is 27 minutes, which is exactly the same as what the Log gave; this, however, is a degree of accuracy in observation that is seldom to be expected."	1770-09-11	-8.25	132.166666666667
"Sunday, 16th. Light breezes from the North-East by East, with clear weather, except in the morning, when we had it cloudy, with a few small Showers of Rain. Steer'd along shore South-West and South-West by West until 6 o'Clock in the morning, when we steer'd West-South-West, and at 9, West, at which time we saw the Island Rotte right ahead. At Noon we were in the Latitude of 10 degrees 39 minutes, Longitude 235 degrees 57 minutes; the South end of Timor bore North-North-West, distant 5 or 6 Leagues; the Island of Rotte extending from South 75 degrees West to North 67 degrees West, and the Island of Anaboa as Dampier calls it, or Seman* (* Semao. This island lies off the Dutch settlement of Koepang or Concordia in Timor; but Cook was right in supposing he would have received but a cold reception there. The Dutch discouraged any visits at their outlying settlements. Rotte is a large island lying off the south-west end of Timor.) as it is called in the Charts, which lies of the South end of Timor, bore North-West. Course and distance sail'd since Yesterday noon South 55 degrees 15 minutes West, 67 Miles. Dampier, who has given us a large and, so far as I know, an Accurate discription of the Island of Timor, says that it is 70 Leagues long and 16 Broad, and that it lies North-East and South-West. I found the East side to lie nearest North-East by East and South-West by West, and the South end to lie in the Latitude 10 degrees 23 minutes South, Longitude 236 degrees 5 minutes West from Greenwich. We run about 45 Leagues along the East side, which I observed to be free from Danger, and, excepting near the South end, the Land which bounds the Sea is low for 2, 3, or 4 Miles inland, and seem'd in many places to be intersected with Salt Creeks. Behind the low land are Mountains, which rise one above another to a considerable height. We continually saw upon it smoakes by day and fires by night, and in many places houses and plantations. I was strongly importuned by some of my Officers to go to the Dutch settlement at Concordia, on this Island, for refreshments; but this I refused to comply with, knowing that the Dutch look upon all Europeans with a Jealous Eye that come among these Islands, and our necessities were not so great as to oblige me to put into a place where I might expect to be but indifferently treated."	1770-09-16	-10.65	125.95
"Monday, 17th. Winds Easterly, with which we steer'd West-North-West until 2 o'Clock, when being pretty near the North end of Rotte, we hauled up North-North-West, in order to go between it and Anaboa. After steering 3 Leagues upon this Course we edged away North-West by West, and by 6 we were clear of all the Islands; at this time the South part of Anaboa, which lies in the Latitude of 10 degrees 15 minutes South, bore North-East, distant 4 Leagues, and the Island of Rotte extending as far to the Southward as South 36 degrees West. The North End of this Island and the South end of Timor lies North 1/2 East and 1/2 West, distant about 3 or 4 Leagues from each other. At the West end of the Passage between Rotte and Anaboa are two Small Islands; the one lays near the Rotte shore and the other off the South-West point of Anaboa; there is a good Channel between the 2 of 5 or 6 Miles broad, which we came thro'. Being now clear of the Islands we steer'd a West course all night until 6 a.m., when we unexpectedly saw an Island* (* Savu. An island about twenty miles in length. It is but little visited or known by others than the Dutch to this day.) bearing West-South-West, for by most of the Maps we had on board we were to the Southward of all the Islands that lay between Timor and Java; at least there were none laid down so near Timor in this Latitude by almost one half, which made me at first think it a new discovery; but in this I was mistaken. We now steer'd directly for it, and by 10 o'Clock were close in with the North side, where we saw Houses, Cocoa Nutt Trees, and a Flock of Cattle grazing; these were Temptations hardly to be withstood by people in our situation, especially such as were but in a very indifferent State of Health, and I may say mind too, for in some this last was worse than the other, since I refused to touch at the Island of Timor, whereupon I thought I could not do less than to try to procure some refreshments here, as there appeared to be plenty.* (* Cook's utter indifference as to what he eat or drank made him regard privations in the matter of food with an equanimity which was not shared by the rest of his companions.) With this View we hoisted out the Pinnace, in which I sent Lieutenant Gore in shore to see if there were any Convenient place to land, sending some trifles along with him to give to the Natives in case he saw any. Mr. Gore landed in a small sandy cove near to some Houses, and was met on the beach by 8 or 10 of the people, who from both their behaviour and what they had about them shew'd that they had Commerce with Europeans; upon Mr. Gore's returning with this report, and likewise that there was No Anchorage for the Ship, I sent him away with both money and goods to try to purchase some refreshments, while we keept standing on and off with the Ship. At Noon we were about a Mile from the Shore of the Island, which extends from South-East to West-North-West, Latitude 10 degrees 27 minutes, Longitude 237 degrees 31 minutes West."	1770-09-17	-10.25	123.516666666667
"Saturday, 22nd. Winds at South-South-East, South-East, and East; a gentle breeze, which we steer'd West-South-West by Compass. At 4 o'Clock we discover'd a small low Island* (* Dama Island.) bearing South-South-West, distant 3 Leagues. The Island hath no place in any of our Charts: Latitude 10 degrees 47 minutes South, Longitude 238 degrees 28 minutes West. At Noon we were in the Latitude of 11 degrees 9 minutes South, Longitude 239 degrees 26 minutes West. Course and distance sail'd since yesterday noon, South 63 West, 67 miles."	1770-09-22	-10.7833333333333	122.466666666667
"Sunday, 23rd. Winds Easterly; a moderate breeze, which by noon brought us into the Latitude of 11 degrees 10 minutes South, Longitude 240 degrees 48 minutes West. Course and distance saild since yesterday at noon is West, 8 miles."	1770-09-23	-11.1666666666667	120.8
"Monday, 24th. Winds at East and South-East; a moderate breeze, and fine, pleasant weather. In the evening found the Variation to be 2 degrees 44 minutes West. At noon our Latitude was 11 degrees 8 minutes South, Longitude 242 degrees 13 minutes West. Since we have been clear of the Islands we have had constantly a swell from the Southward which I do not suppose is owing to the winds blowing anywhere from thence, but to the Sea, being so determined by the portion of the Coast of New Holland."	1770-09-24	-11.1333333333333	118.216666666667
"Saturday, 29th. Moderate breeze at South-East and clear pleasant weather, Steer'd North-West all this day, in order to make the land of Java. At Noon we were by Observation in the Latitude of 9 degrees 31 minutes South and Longitude 251 degrees 40 minutes West."	1770-09-29	-9.51666666666667	109.666666666667
"Sunday, 30th. Fresh gales and fair weather. In the A.M. I took into my possession the Officers', Petty Officers' and Seamen's Log Books and Journals, at least all that I could find, and enjoin'd every one not to divulge where they had been.* (* These logs are now in the Public Record Office. Mr. Green's log ends on the 2nd October. Not being an officer, Cook doubtless overlooked it at first. This log should by rights have been returned to Mr. Green, but as he died shortly after leaving Batavia, it has found its way, with the others, to the Record Office.) At noon our Course and distance sail'd since Yesterday at noon, is North 20 degrees West, 126 Miles, which brought us into the Latitude of 7 degrees 34 minutes South and Longitude 252 degrees 23 minutes West."	1770-09-30	-7.56666666666667	108.383333333333
